Category | Function,Role,Resource type,Unit,Region,Rate_low,Rate_high,Currency,Source,Notes,Estimated_Cost,Band,Anomaly_Flag
Project Management,Project Manager,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match,19.15,J,
Project Management,Project Manager,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match,20.21,J,
Project Management,Project Supervisor,FTE,Hour,UK-LON,110.00,110.00,GBP,OP_Content Lab,Exact Rate Match,46.81,M,
Project Management,Project Supervisor,FTE,Hour,EU-ES,120.00,120.00,EUR,OP_Content Lab,Exact Rate Match,51.06,L,
Project Management,Project Supervisor,FTE,Hour,EU-FR,175.00,175.00,EUR,OP_Content Lab,Exact Rate Match,74.47,N,
Project Management,Project Supervisor,FTE,Hour,EU-DE,150.00,150.00,EUR,OP_Content Lab,Exact Rate Match,63.83,M,
Project Management,Project Supervisor,FTE,Hour,EU-IT,127.00,127.00,EUR,OP_Content Lab,Exact Rate Match,54.04,M,
Project Management,Project Supervisor,FTE,Hour,LATAM-BR,640.00,640.00,BRL,OP_Content Lab,Exact Rate Match,272.34,L,
Project Management,Project Supervisor,FTE,Hour,APAC-CN,710.00,710.00,CNY,OP_Content Lab,Exact Rate Match,302.13,K,
Project Management,Project Supervisor,FTE,Hour,NA-CA,145.00,145.00,CAD,OP_Content Lab,Exact Rate Match,61.7,L,
Project Management,Project Supervisor,FTE,Hour,EU-CH,150.00,150.00,CHF,OP_Content Lab,Exact Rate Match,63.83,M,
Project Management,Project Supervisor,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match,12.77,J,
Project Management,Project Supervisor,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match,17.87,J,
Project Management,Project Supervisor,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match,19.15,J,
Project Management,Project Supervisor,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match,20.21,J,
Project Management,Senior Project Manager,FTE,Hour,UK-LON,110.00,110.00,GBP,OP_Content Lab,Exact Rate Match,46.81,M,
Project Management,Senior Project Manager,FTE,Hour,EU-ES,120.00,120.00,EUR,OP_Content Lab,Exact Rate Match,51.06,L,
Project Management,Senior Project Manager,FTE,Hour,EU-FR,175.00,175.00,EUR,OP_Content Lab,Exact Rate Match,74.47,N,
Project Management,Senior Project Manager,FTE,Hour,EU-DE,150.00,150.00,EUR,OP_Content Lab,Exact Rate Match,63.83,M,
Project Management,Senior Project Manager,FTE,Hour,EU-IT,127.00,127.00,EUR,OP_Content Lab,Exact Rate Match,54.04,M,
Project Management,Senior Project Manager,FTE,Hour,LATAM-BR,640.00,640.00,BRL,OP_Content Lab,Exact Rate Match,272.34,L,
Project Management,Senior Project Manager,FTE,Hour,APAC-CN,710.00,710.00,CNY,OP_Content Lab,Exact Rate Match,302.13,K,
Project Management,Senior Project Manager,FTE,Hour,NA-CA,145.00,145.00,CAD,OP_Content Lab,Exact Rate Match,61.7,L,
Project Management,Senior Project Manager,FTE,Hour,EU-CH,150.00,150.00,CHF,OP_Content Lab,Exact Rate Match,63.83,M,
Project Management,Senior Project Manager,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match,12.77,J,
Project Management,Senior Project Manager,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match,17.87,J,
Project Management,Senior Project Manager,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match,19.15,J,
Project Management,Senior Project Manager,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match,20.21,J,
Strategic Planning,Associate Planning Director,FTE,Hour,UK-LON,130.00,130.00,GBP,OP_Content Lab,Exact Rate Match,55.32,M,
Strategic Planning,Associate Planning Director,FTE,Hour,EU-ES,120.00,120.00,EUR,OP_Content Lab,Exact Rate Match,51.06,L,
Strategic Planning,Associate Planning Director,FTE,Hour,EU-FR,175.00,175.00,EUR,OP_Content Lab,Exact Rate Match,74.47,N,
Strategic Planning,Associate Planning Director,FTE,Hour,EU-DE,150.00,150.00,EUR,OP_Content Lab,Exact Rate Match,63.83,M,
Strategic Planning,Associate Planning Director,FTE,Hour,EU-IT,127.00,127.00,EUR,OP_Content Lab,Exact Rate Match,54.04,M,
Strategic Planning,Associate Planning Director,FTE,Hour,LATAM-BR,640.00,640.00,BRL,OP_Content Lab,Exact Rate Match,272.34,L,
Strategic Planning,Associate Planning Director,FTE,Hour,APAC-CN,710.00,710.00,CNY,OP_Content Lab,Exact Rate Match,302.13,K,
Strategic Planning,Associate Planning Director,FTE,Hour,NA-CA,145.00,145.00,CAD,OP_Content Lab,Exact Rate Match,61.7,L,
Strategic Planning,Associate Planning Director,FTE,Hour,EU-CH,150.00,150.00,CHF,OP_Content Lab,Exact Rate Match,63.83,M,
Strategic Planning,Associate Planning Director,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match,12.77,J,
Strategic Planning,Associate Planning Director,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match,17.87,J,
Strategic Planning,Associate Planning Director,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match,19.15,J,
Strategic Planning,Associate Planning Director,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match,20.21,J,
Strategic Planning,Associate Research Director,FTE,Hour,UK-LON,130.00,130.00,GBP,OP_Content Lab,Exact Rate Match,55.32,M,
Strategic Planning,Associate Research Director,FTE,Hour,EU-ES,120.00,120.00,EUR,OP_Content Lab,Exact Rate Match,51.06,L,
Strategic Planning,Associate Research Director,FTE,Hour,EU-FR,175.00,175.00,EUR,OP_Content Lab,Exact Rate Match,74.47,N,
Strategic Planning,Associate Research Director,FTE,Hour,EU-DE,150.00,150.00,EUR,OP_Content Lab,Exact Rate Match,63.83,M,
Strategic Planning,Associate Research Director,FTE,Hour,EU-IT,127.00,127.00,EUR,OP_Content Lab,Exact Rate Match,54.04,M,
Strategic Planning,Associate Research Director,FTE,Hour,LATAM-BR,640.00,640.00,BRL,OP_Content Lab,Exact Rate Match,272.34,L,
Strategic Planning,Associate Research Director,FTE,Hour,APAC-CN,710.00,710.00,CNY,OP_Content Lab,Exact Rate Match,302.13,K,
Strategic Planning,Associate Research Director,FTE,Hour,NA-CA,145.00,145.00,CAD,OP_Content Lab,Exact Rate Match,61.7,L,
Strategic Planning,Associate Research Director,FTE,Hour,EU-CH,150.00,150.00,CHF,OP_Content Lab,Exact Rate Match,63.83,M,
Strategic Planning,Associate Research Director,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match,12.77,J,
Strategic Planning,Associate Research Director,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match,17.87,J,
Strategic Planning,Associate Research Director,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match,19.15,J,
Strategic Planning,Associate Research Director,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match,20.21,J,
Strategic Planning,"Group Director, Production",FTE,Hour,UK-LON,220.00,220.00,GBP,OP_Content Lab,Exact Rate Match,93.62,O,
Strategic Planning,"Group Director, Production",FTE,Hour,EU-ES,165.00,165.00,EUR,OP_Content Lab,Exact Rate Match,70.21,N,
Strategic Planning,"Group Director, Production",FTE,Hour,EU-FR,220.00,220.00,EUR,OP_Content Lab,Exact Rate Match,93.62,N,
Strategic Planning,"Group Director, Production",FTE,Hour,EU-DE,225.00,225.00,EUR,OP_Content Lab,Exact Rate Match,95.74,N,
Strategic Planning,"Group Director, Production",FTE,Hour,EU-IT,175.00,175.00,EUR,OP_Content Lab,Exact Rate Match,74.47,N,
Strategic Planning,"Group Director, Production",FTE,Hour,LATAM-BR,875.00,875.00,BRL,OP_Content Lab,Exact Rate Match,372.34,M,
Strategic Planning,"Group Director, Production",FTE,Hour,APAC-CN,"1,325.00","1,325.00",CNY,OP_Content Lab,Exact Rate Match,563.83,N,
Strategic Planning,"Group Director, Production",FTE,Hour,NA-CA,195.00,195.00,CAD,OP_Content Lab,Exact Rate Match,82.98,M,
Strategic Planning,"Group Director, Production",FTE,Hour,EU-CH,225.00,225.00,CHF,OP_Content Lab,Exact Rate Match,95.74,O,
Strategic Planning,"Group Director, Production",FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match,12.77,J,
Strategic Planning,"Group Director, Production",FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match,17.87,J,
Strategic Planning,"Group Director, Production",FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match,19.15,J,
Strategic Planning,"Group Director, Production",FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match,20.21,J,
Strategic Planning,Group Planning Director,FTE,Hour,UK-LON,180.00,180.00,GBP,OP_Content Lab,Exact Rate Match,76.6,N,
Strategic Planning,Group Planning Director,FTE,Hour,EU-ES,155.00,155.00,EUR,OP_Content Lab,Exact Rate Match,65.96,M,
Strategic Planning,Group Planning Director,FTE,Hour,EU-FR,200.00,200.00,EUR,OP_Content Lab,Exact Rate Match,85.11,N,
Strategic Planning,Group Planning Director,FTE,Hour,EU-DE,210.00,210.00,EUR,OP_Content Lab,Exact Rate Match,89.36,N,
Strategic Planning,Group Planning Director,FTE,Hour,EU-IT,145.00,145.00,EUR,OP_Content Lab,Exact Rate Match,61.7,M,
Strategic Planning,Group Planning Director,FTE,Hour,LATAM-BR,790.00,790.00,BRL,OP_Content Lab,Exact Rate Match,336.17,M,
Strategic Planning,Group Planning Director,FTE,Hour,APAC-CN,815.00,815.00,CNY,OP_Content Lab,Exact Rate Match,346.81,L,
Strategic Planning,Group Planning Director,FTE,Hour,NA-CA,177.00,177.00,CAD,OP_Content Lab,Exact Rate Match,75.32,L,
Strategic Planning,Group Planning Director,FTE,Hour,EU-CH,210.00,210.00,CHF,OP_Content Lab,Exact Rate Match,89.36,N,
Strategic Planning,Group Planning Director,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match,12.77,J,
Strategic Planning,Group Planning Director,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match,17.87,J,
Strategic Planning,Group Planning Director,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match,19.15,J,
Strategic Planning,Group Planning Director,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match,20.21,J,
Strategic Planning,Group Research Director,FTE,Hour,UK-LON,220.00,220.00,GBP,OP_Content Lab,Exact Rate Match,93.62,O,
Strategic Planning,Group Research Director,FTE,Hour,EU-ES,165.00,165.00,EUR,OP_Content Lab,Exact Rate Match,70.21,N,
Strategic Planning,Group Research Director,FTE,Hour,EU-FR,220.00,220.00,EUR,OP_Content Lab,Exact Rate Match,93.62,N,
Strategic Planning,Group Research Director,FTE,Hour,EU-DE,225.00,225.00,EUR,OP_Content Lab,Exact Rate Match,95.74,N,
Strategic Planning,Group Research Director,FTE,Hour,EU-IT,175.00,175.00,EUR,OP_Content Lab,Exact Rate Match,74.47,N,
Strategic Planning,Group Research Director,FTE,Hour,LATAM-BR,875.00,875.00,BRL,OP_Content Lab,Exact Rate Match,372.34,M,
Strategic Planning,Group Research Director,FTE,Hour,APAC-CN,"1,325.00","1,325.00",CNY,OP_Content Lab,Exact Rate Match,563.83,N,
Strategic Planning,Group Research Director,FTE,Hour,NA-CA,195.00,195.00,CAD,OP_Content Lab,Exact Rate Match,82.98,M,
Strategic Planning,Group Research Director,FTE,Hour,EU-CH,225.00,225.00,CHF,OP_Content Lab,Exact Rate Match,95.74,O,
Strategic Planning,Group Research Director,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match,12.77,J,
Strategic Planning,Group Research Director,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match,17.87,J,
Strategic Planning,Group Research Director,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match,19.15,J,
Strategic Planning,Group Research Director,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match,20.21,J,
Strategic Planning,Head of Strategic Planning,FTE,Hour,UK-LON,220.00,220.00,GBP,OP_Content Lab,Exact Rate Match,93.62,O,
Strategic Planning,Head of Strategic Planning,FTE,Hour,EU-ES,165.00,165.00,EUR,OP_Content Lab,Exact Rate Match,70.21,N,
Strategic Planning,Head of Strategic Planning,FTE,Hour,EU-FR,220.00,220.00,EUR,OP_Content Lab,Exact Rate Match,93.62,N,
Strategic Planning,Head of Strategic Planning,FTE,Hour,EU-DE,225.00,225.00,EUR,OP_Content Lab,Exact Rate Match,95.74,N,
Strategic Planning,Head of Strategic Planning,FTE,Hour,EU-IT,175.00,175.00,EUR,OP_Content Lab,Exact Rate Match,74.47,N,
Strategic Planning,Head of Strategic Planning,FTE,Hour,LATAM-BR,875.00,875.00,BRL,OP_Content Lab,Exact Rate Match,372.34,M,
Strategic Planning,Head of Strategic Planning,FTE,Hour,APAC-CN,"1,325.00","1,325.00",CNY,OP_Content Lab,Exact Rate Match,563.83,N,
Strategic Planning,Head of Strategic Planning,FTE,Hour,NA-CA,195.00,195.00,CAD,OP_Content Lab,Exact Rate Match,82.98,M,
Strategic Planning,Head of Strategic Planning,FTE,Hour,EU-CH,225.00,225.00,CHF,OP_Content Lab,Exact Rate Match,95.74,O,
Strategic Planning,Head of Strategic Planning,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match,12.77,J,
Strategic Planning,Head of Strategic Planning,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match,17.87,J,
Strategic Planning,Head of Strategic Planning,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match,19.15,J,
Strategic Planning,Head of Strategic Planning,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match,20.21,J,
Strategic Planning,Head of Strategic Planning/Research,FTE,Hour,UK-LON,220.00,220.00,GBP,OP_Content Lab,Exact Rate Match,93.62,O,
Strategic Planning,Head of Strategic Planning/Research,FTE,Hour,EU-ES,165.00,165.00,EUR,OP_Content Lab,Exact Rate Match,70.21,N,
Strategic Planning,Head of Strategic Planning/Research,FTE,Hour,EU-FR,220.00,220.00,EUR,OP_Content Lab,Exact Rate Match,93.62,N,
Strategic Planning,Head of Strategic Planning/Research,FTE,Hour,EU-DE,225.00,225.00,EUR,OP_Content Lab,Exact Rate Match,95.74,N,
Strategic Planning,Head of Strategic Planning/Research,FTE,Hour,EU-IT,175.00,175.00,EUR,OP_Content Lab,Exact Rate Match,74.47,N,
Strategic Planning,Head of Strategic Planning/Research,FTE,Hour,LATAM-BR,875.00,875.00,BRL,OP_Content Lab,Exact Rate Match,372.34,M,
Strategic Planning,Head of Strategic Planning/Research,FTE,Hour,APAC-CN,"1,325.00","1,325.00",CNY,OP_Content Lab,Exact Rate Match,563.83,N,
Strategic Planning,Head of Strategic Planning/Research,FTE,Hour,NA-CA,195.00,195.00,CAD,OP_Content Lab,Exact Rate Match,82.98,M,
Strategic Planning,Head of Strategic Planning/Research,FTE,Hour,EU-CH,225.00,225.00,CHF,OP_Content Lab,Exact Rate Match,95.74,O,
Strategic Planning,Head of Strategic Planning/Research,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match,12.77,J,
Strategic Planning,Head of Strategic Planning/Research,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match,17.87,J,
Strategic Planning,Head of Strategic Planning/Research,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match,19.15,J,
Strategic Planning,Head of Strategic Planning/Research,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match,20.21,J,
Strategic Planning,Junior Planner,FTE,Hour,UK-LON,80.00,80.00,GBP,OP_Content Lab,Exact Rate Match,34.04,K,
Strategic Planning,Junior Planner,FTE,Hour,EU-ES,80.00,80.00,EUR,OP_Content Lab,Exact Rate Match,34.04,K,
Strategic Planning,Junior Planner,FTE,Hour,EU-FR,115.00,115.00,EUR,OP_Content Lab,Exact Rate Match,48.94,L,
Strategic Planning,Junior Planner,FTE,Hour,EU-DE,120.00,120.00,EUR,OP_Content Lab,Exact Rate Match,51.06,L,
Strategic Planning,Junior Planner,FTE,Hour,EU-IT,100.00,100.00,EUR,OP_Content Lab,Exact Rate Match,42.55,L,
Strategic Planning,Junior Planner,FTE,Hour,LATAM-BR,420.00,420.00,BRL,OP_Content Lab,Exact Rate Match,178.72,J,
Strategic Planning,Junior Planner,FTE,Hour,APAC-CN,630.00,630.00,CNY,OP_Content Lab,Exact Rate Match,268.09,K,
Strategic Planning,Junior Planner,FTE,Hour,NA-CA,118.00,118.00,CAD,OP_Content Lab,Exact Rate Match,50.21,K,
Strategic Planning,Junior Planner,FTE,Hour,EU-CH,120.00,120.00,CHF,OP_Content Lab,Exact Rate Match,51.06,M,
Strategic Planning,Junior Planner,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match,12.77,J,
Strategic Planning,Junior Planner,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match,17.87,J,
Strategic Planning,Junior Planner,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match,19.15,J,
Strategic Planning,Junior Planner,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match,20.21,J,
Strategic Planning,Planner,FTE,Hour,UK-LON,95.00,95.00,GBP,OP_Content Lab,Exact Rate Match,40.43,L,
Strategic Planning,Planner,FTE,Hour,EU-ES,100.00,100.00,EUR,OP_Content Lab,Exact Rate Match,42.55,L,
Strategic Planning,Planner,FTE,Hour,EU-FR,140.00,140.00,EUR,OP_Content Lab,Exact Rate Match,59.57,M,
Strategic Planning,Planner,FTE,Hour,EU-DE,140.00,140.00,EUR,OP_Content Lab,Exact Rate Match,59.57,M,
Strategic Planning,Planner,FTE,Hour,EU-IT,120.00,120.00,EUR,OP_Content Lab,Exact Rate Match,51.06,L,
Strategic Planning,Planner,FTE,Hour,LATAM-BR,580.00,580.00,BRL,OP_Content Lab,Exact Rate Match,246.81,K,
Strategic Planning,Planner,FTE,Hour,APAC-CN,775.00,775.00,CNY,OP_Content Lab,Exact Rate Match,329.79,L,
Strategic Planning,Planner,FTE,Hour,NA-CA,122.00,122.00,CAD,OP_Content Lab,Exact Rate Match,51.91,K,
Strategic Planning,Planner,FTE,Hour,EU-CH,140.00,140.00,CHF,OP_Content Lab,Exact Rate Match,59.57,M,
Strategic Planning,Planner,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match,12.77,J,
Strategic Planning,Planner,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match,17.87,J,
Strategic Planning,Planner,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match,19.15,J,
Strategic Planning,Planner,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match,20.21,J,
Strategic Planning,Planning Director,FTE,Hour,UK-LON,145.00,145.00,GBP,OP_Content Lab,Exact Rate Match,61.7,N,
Strategic Planning,Planning Director,FTE,Hour,EU-ES,127.00,127.00,EUR,OP_Content Lab,Exact Rate Match,54.04,M,
Strategic Planning,Planning Director,FTE,Hour,EU-FR,190.00,190.00,EUR,OP_Content Lab,Exact Rate Match,80.85,N,
Strategic Planning,Planning Director,FTE,Hour,EU-DE,190.00,190.00,EUR,OP_Content Lab,Exact Rate Match,80.85,N,
Strategic Planning,Planning Director,FTE,Hour,EU-IT,140.00,140.00,EUR,OP_Content Lab,Exact Rate Match,59.57,M,
Strategic Planning,Planning Director,FTE,Hour,LATAM-BR,675.00,675.00,BRL,OP_Content Lab,Exact Rate Match,287.23,L,
Strategic Planning,Planning Director,FTE,Hour,APAC-CN,740.00,740.00,CNY,OP_Content Lab,Exact Rate Match,314.89,K,
Strategic Planning,Planning Director,FTE,Hour,NA-CA,160.00,160.00,CAD,OP_Content Lab,Exact Rate Match,68.09,L,
Strategic Planning,Planning Director,FTE,Hour,EU-CH,190.00,190.00,CHF,OP_Content Lab,Exact Rate Match,80.85,N,
Strategic Planning,Planning Director,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match,12.77,J,
Strategic Planning,Planning Director,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match,17.87,J,
Strategic Planning,Planning Director,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match,19.15,J,
Strategic Planning,Planning Director,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match,20.21,J,
Strategic Planning,Research Director,FTE,Hour,UK-LON,130.00,130.00,GBP,OP_Content Lab,Exact Rate Match,55.32,M,
Strategic Planning,Research Director,FTE,Hour,EU-ES,120.00,120.00,EUR,OP_Content Lab,Exact Rate Match,51.06,L,
Strategic Planning,Research Director,FTE,Hour,EU-FR,175.00,175.00,EUR,OP_Content Lab,Exact Rate Match,74.47,N,
Strategic Planning,Research Director,FTE,Hour,EU-DE,150.00,150.00,EUR,OP_Content Lab,Exact Rate Match,63.83,M,
Strategic Planning,Research Director,FTE,Hour,EU-IT,127.00,127.00,EUR,OP_Content Lab,Exact Rate Match,54.04,M,
Strategic Planning,Research Director,FTE,Hour,LATAM-BR,640.00,640.00,BRL,OP_Content Lab,Exact Rate Match,272.34,L,
Strategic Planning,Research Director,FTE,Hour,APAC-CN,710.00,710.00,CNY,OP_Content Lab,Exact Rate Match,302.13,K,
Strategic Planning,Research Director,FTE,Hour,NA-CA,145.00,145.00,CAD,OP_Content Lab,Exact Rate Match,61.7,L,
Strategic Planning,Research Director,FTE,Hour,EU-CH,150.00,150.00,CHF,OP_Content Lab,Exact Rate Match,63.83,M,
Strategic Planning,Research Director,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match,12.77,J,
Strategic Planning,Research Director,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match,17.87,J,
Strategic Planning,Research Director,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match,19.15,J,
